GenomeID,contig,operon,cluster,Nitrogenase Set,Location_start,Location_end,Orientation,pos_num,GTDB Taxonomy,ncbi_country,Isolation Source,NCBI Taxonomy,ncbi_taxonomy_unfiltered,Organism,Regulon,Operon,Group No
GB_GCA_000733415.1,KL662191.1,4,nif,B,5865775,5866764,1,[4994],d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Elainella;s__Elainella sp000733415,none,none,d__Bacteria;p__Cyanobacteriota;c__;o__;f__;g__;s__,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;x__unclassified Cyanobacteriota;s__[Leptolyngbya] sp. JSC-1,Elainella sp000733415,,,
GB_GCA_000733415.1,KL662192.1,1,nif,"B, H, D, K, E, N",62355,74450,1,"[68, 73, 74, 75, 77, 78]",d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Elainella;s__Elainella sp000733415,none,none,d__Bacteria;p__Cyanobacteriota;c__;o__;f__;g__;s__,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;x__unclassified Cyanobacteriota;s__[Leptolyngbya] sp. JSC-1,Elainella sp000733415,,,
GB_GCA_000739515.1,DF820458.1,1,nif,"B, N, E, K, D, H",600985,610228,-1,"[510, 511, 512, 513, 514, 517]",d__Bacteria;p__Moduliflexota;c__Moduliflexia;o__Moduliflexales;f__Moduliflexaceae;g__Moduliflexus;s__Moduliflexus flocculans,none,population genome bin extracted from metagenomes of a methanogenic wastewater treatment sludge,d__Bacteria;p__Candidatus Moduliflexota;c__Candidatus Moduliflexia;o__Candidatus Moduliflexales;f__Candidatus Moduliflexaceae;g__Candidatus Moduliflexus;s__Candidatus Moduliflexus flocculans,d__Bacteria;p__Candidatus Moduliflexota;c__Candidatus Moduliflexia;o__Candidatus Moduliflexales;f__Candidatus Moduliflexaceae;g__Candidatus Moduliflexus;s__Candidatus Moduliflexus flocculans,Moduliflexus flocculans,,,
GB_GCA_000747625.2,JQDQ01000073.1,1,nif,"H, D, K, E, N, B",10801,19479,1,"[12, 15, 16, 17, 18, 19]",d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;s__Smithella sp000747625,Canada: Northern Alberta,mature fine tailings from oil sands tailings pond grown in anaerobic alkane degrading enrichment culture,d__Bacteria;p__Thermodesulfobacteriota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;x__unclassified Smithella;s__Smithella sp. SCADC,Smithella sp000747625,,,
GB_GCA_000747665.1,BBKT01000028.1,1,nif,"N, E, K, D, H",1064,8701,-1,"[3, 4, 8, 9, 10]",d__Bacteria;p__Bacillota;c__Thermoanaerobacteria;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,Thermoanaerobacterium saccharolyticum,,,
GB_GCA_000747665.1,BBKT01000028.1,2,nif,B,9260,10081,1,[11],d__Bacteria;p__Bacillota;c__Thermoanaerobacteria;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,Thermoanaerobacterium saccharolyticum,,,
GB_GCA_000769715.1,JROS01000008.1,1,nif,"B, N, E, B, K, D, H",48695,61735,-1,"[41, 42, 43, 48, 49, 50, 53]",d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfoprunum;s__Desulfoprunum sp000769715,Canada: Alberta,obtained by stable isotope probing of toluene degrading sulfate-reducing culture enriched from oil sands tailings of Alberta; Canada,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;x__unclassified Desulfobulbus;s__Desulfobulbus sp. Tol-SR,Desulfoprunum sp000769715,,,
GB_GCA_000770645.1,JQID01000095.1,1,nif,"B, N, E, K, D, H",2431,10813,-1,"[4, 7, 8, 9, 10, 11]",d__Bacteria;p__Bacillota;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus sp000770645,Canada: Alberta,obtained by stable isotope probing of toluene-degrading methanogenic culture enriched from oil sands tailing of Alberta; Canada,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;x__unclassified Desulfosporosinus;s__Desulfosporosinus sp. Tol-M,Desulfosporosinus sp000770645,,,
GB_GCA_000802095.1,JUEB01000015.1,1,nif,"H, D, K, E, N, B, O",18509,27828,1,"[21, 24, 25, 26, 27, 28, 30]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__BRHc4a;s__BRHc4a sp000802095,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BICA1-7,BRHc4a sp000802095,,,
GB_GCA_000802095.1,JUEB01000026.1,2,nif,B,698134,699114,-1,[680],d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__BRHc4a;s__BRHc4a sp000802095,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BICA1-7,BRHc4a sp000802095,,,
GB_GCA_000824785.1,CCNB01000012.1,1,nif,B,22950,24431,1,[26],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Mesorhizobium plurifarium,,,
GB_GCA_000824785.1,CCNB01000015.1,1,nif,"N, E, K, D, H",39664,46773,-1,"[32, 33, 34, 35, 36]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Mesorhizobium plurifarium,,,
GB_GCA_000824805.1,CCNA01000013.1,1,nif,"H, D, K, E, N",19097,26208,1,"[18, 19, 20, 21, 22]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824805,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. SOD10,Mesorhizobium sp000824805,,,
GB_GCA_000824805.1,CCNA01000027.1,1,nif,B,21951,23432,1,[22],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824805,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. SOD10,Mesorhizobium sp000824805,,,
GB_GCA_000824825.2,LM655202.1,1,nif,B,266930,268411,-1,[212],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824825,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3324,Mesorhizobium sp000824825,,,
GB_GCA_000824825.2,LM655202.1,2,nif,"H, D, K, E, N",309285,316397,1,"[252, 253, 254, 255, 256]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824825,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3324,Mesorhizobium sp000824825,,,
GB_GCA_000824845.1,CCNC01000179.1,1,nif,"N, E, K, D, H",51524,58636,-1,"[50, 51, 52, 53, 54]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824845,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3359,Mesorhizobium sp000824845,,,
GB_GCA_000824845.1,CCNC01000179.1,2,nif,B,98502,99983,1,[97],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824845,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3359,Mesorhizobium sp000824845,,,
GB_GCA_000828085.3,JXCA02000002.1,2,nif,"B, H, D, K",479833,489376,1,"[417, 422, 423, 424]",d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Brasilonema;s__Brasilonema tolypothrichoides_A,India,environmental,d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Scytonemataceae;g__Scytonema;s__Scytonema tolypothrichoides,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Scytonemataceae;g__Scytonema;s__Scytonema tolypothrichoides;x__Scytonema tolypothrichoides VB-61278,Brasilonema tolypothrichoides_A,,,
GB_GCA_000828835.1,AP014633.1,1,nif,B,3768269,3769774,-1,[3099],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__Thioploca;s__Thioploca ingrica,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,Thioploca ingrica,,,
GB_GCA_000828835.1,AP014633.1,4,nif,"H, D, K, E, N",2169081,2178532,1,"[1781, 1782, 1783, 1788, 1789]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__Thioploca;s__Thioploca ingrica,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,Thioploca ingrica,,,
GB_GCA_000828975.1,AP014683.1,1,nif,"B, N, E, K, D, H",1478064,1495135,-1,"[1361, 1375, 1376, 1377, 1378, 1379]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__GJ-E10;s__GJ-E10 sp000828975,none,fresh water sediment,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;x__unclassified Burkholderiales;s__Burkholderiales bacterium GJ-E10,GJ-E10 sp000828975,,,
GB_GCA_000830175.1,JQIS01000059.1,1,nif,B,8556,10022,1,[8],d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__FS08-3;s__FS08-3 sp000830175,Italy: Frasassi,sulfidic fissure spring - flowing,d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,d__Bacteria;x__Pseudomonadati;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;x__unclassified Sulfurovum;s__Sulfurovum sp. FS08-3,FS08-3 sp000830175,,,
GB_GCA_000830175.1,JQIS01000066.1,1,nif,"K, D, H, N, E",3749,22163,-1,"[20, 21, 23, 6, 8]",d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__FS08-3;s__FS08-3 sp000830175,Italy: Frasassi,sulfidic fissure spring - flowing,d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,d__Bacteria;x__Pseudomonadati;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;x__unclassified Sulfurovum;s__Sulfurovum sp. FS08-3,FS08-3 sp000830175,,,
GB_GCA_000830255.1,JQIT01000005.1,2,nif,"B, H, D, K",247371,259515,1,"[254, 265, 267, 268]",d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__PC08-66;s__PC08-66 sp000830255,Italy: Frasassi,Pozzo dei Cristalli sulfidic cave stream,d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;s__,d__Bacteria;x__Pseudomonadati;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;x__unclassified Sulfuricurvum;s__Sulfuricurvum sp. PC08-66,PC08-66 sp000830255,,,
GB_GCA_000953215.1,LM995447.1,1,nif,"D, K, B, H",907600,914128,1,"[822, 823, 825, 827]",d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ethanoligenentaceae;g__Ruminiclostridium_D;s__Ruminiclostridium_D cellulosi,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Clostridium] cellulosi,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__Oscillospiraceae incertae sedis;s__[Clostridium] cellulosi,Ruminiclostridium_D cellulosi,,,
GB_GCA_000961575.1,LADP01000032.1,1,nif,"H, D, K, E, N, B, O",42734,52771,1,"[43, 46, 47, 48, 49, 50, 52]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfallaceae;g__BRH-c8a;s__BRH-c8a sp000961575,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BRH_c8a,BRH-c8a sp000961575,,,
GB_GCA_000961585.1,LADN01000053.1,1,nif,"O, B, N, E, K, D, H",41249,50353,-1,"[41, 42, 43, 44, 45, 46, 49]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__BRHc4a;s__BRHc4a sp000961585,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BRH_c4a,BRHc4a sp000961585,,,
GB_GCA_000961595.1,LADO01000055.1,1,nif,"H, D, K, E, N, B, O",77862,87658,1,"[78, 81, 82, 83, 84, 85, 87]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__Desulfocucumis;s__Desulfocucumis sp000961595,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BRH_c4b,Desulfocucumis sp000961595,,,
GB_GCA_000961655.1,LADR01000085.1,1,nif,"B, N, E, K, D, H",1521,10521,-1,"[4, 5, 6, 7, 8, 11]",d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatitalea;s__Desulfatitalea sp000961655,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatitalea;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatitalea;x__unclassified Desulfatitalea;s__Desulfatitalea sp. BRH_c12,Desulfatitalea sp000961655,,,
GB_GCA_000961725.1,LADS01000004.1,1,nif,"H, D, K, B, E, N, B",84368,96417,1,"[67, 70, 71, 72, 77, 78, 79]",d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus_A;s__Desulforhopalus_A sp000961725,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;x__unclassified Desulfobulbaceae;s__Desulfobulbaceae bacterium BRH_c16a,Desulforhopalus_A sp000961725,,,
GB_GCA_000961725.1,LADS01000057.1,1,nif,B,89313,90428,-1,[80],d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus_A;s__Desulforhopalus_A sp000961725,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;x__unclassified Desulfobulbaceae;s__Desulfobulbaceae bacterium BRH_c16a,Desulforhopalus_A sp000961725,,,
GB_GCA_000961745.1,LAEA01000022.1,1,nif,B,2780,4264,-1,[7],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Cauispirillum;s__Cauispirillum sp000961745,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;x__unclassified Rhodospirillaceae;s__Rhodospirillaceae bacterium BRH_c57,Cauispirillum sp000961745,,,
GB_GCA_000961745.1,LAEA01000099.1,1,nif,"N, E, K, D, H",10110,19967,-1,"[14, 15, 20, 21, 22]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Cauispirillum;s__Cauispirillum sp000961745,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;x__unclassified Rhodospirillaceae;s__Rhodospirillaceae bacterium BRH_c57,Cauispirillum sp000961745,,,
GB_GCA_000961745.1,LAEA01000239.1,1,nif,B,3164,4150,-1,[6],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Cauispirillum;s__Cauispirillum sp000961745,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;x__unclassified Rhodospirillaceae;s__Rhodospirillaceae bacterium BRH_c57,Cauispirillum sp000961745,,,
GB_GCA_000985875.1,CCRI01000031.1,1,nif,"H, D, K, E, N, B",17020,32908,1,"[17, 18, 19, 20, 21, 29]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium galegae_C,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium galegae,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Rhizobium/Agrobacterium group;g__Neorhizobium;s__Neorhizobium galegae;x__Neorhizobium galegae bv. officinalis,Neorhizobium galegae_C,,,
GB_GCA_001005265.1,CP011392.1,1,nif,"N, E, K, D, H",556606,564005,-1,"[598, 599, 600, 601, 604]",d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalogenimonas;s__Dehalogenimonas sp001005265,Canada: Toronto,water,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalogenimonas;s__,d__Bacteria;x__Bacillati;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalogenimonas;x__unclassified Dehalogenimonas;s__Dehalogenimonas sp. WBC-2,Dehalogenimonas sp001005265,,,
GB_GCA_001029295.1,LDXJ01000058.1,1,nif,"H, D, K, E, N, B",167668,175894,1,"[156, 157, 158, 160, 161, 163]",d__Bacteria;p__Bacillota;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Acididesulfobacillus;s__Acididesulfobacillus sp001029295,Spain,sulfidogenic bioreactor run at pH 2.4 which was inoculated with two (moderately) acidophilic sulfate reducing isolates and an enrichment culture of an anaerobic streamer mat from an acidic (pH 2.5) stream draining of an abandoned copper mine in south-west Spain,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium CEB3,Acididesulfobacillus sp001029295,,,
