GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB
GB_GCA_000145985.1,nifB,CP002098.1_844_A,0.00016,17.0,0.0,4,127,794164-794562,1,0,CP002098.1,844,2,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__Ignisphaera aggregans
GB_GCA_000499765.1,nifB,HG425166.1_130_A,9.8e-14,47.4,0.0,0,111,135349-135702,-1,0,HG425166.1,130,6,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifB,HG425166.1_1262_A,8.9e-130,430.1,4.4,0,283,1267277-1268128,-1,0,HG425166.1,1262,2,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifB,HG425166.1_1140_A,1.1e-10,37.4,0.0,0,112,1137201-1137545,1,0,HG425166.1,1140,11,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifD,HG425166.1_1141_A,4.4e-43,144.2,0.0,39,492,1137937-1139469,1,0,HG425166.1,1141,11,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifE,HG425166.1_1141_A,4.5e-44,147.8,0.0,28,500,1137937-1139469,1,0,HG425166.1,1141,11,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifK,HG425166.1_1141_A,8.1e-22,74.3,0.0,87,408,1137937-1139469,1,0,HG425166.1,1141,11,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifN,HG425166.1_1141_A,1.1e-33,113.2,0.0,69,426,1137937-1139469,1,0,HG425166.1,1141,11,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifN,HG425166.1_1142_A,2.4e-64,214.3,0.0,5,452,1139466-1140827,1,0,HG425166.1,1142,11,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifE,HG425166.1_1142_A,7.3e-43,143.8,0.0,1,310,1139466-1140827,1,0,HG425166.1,1142,11,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifD,HG425166.1_1142_A,3.9e-35,118.0,0.0,25,307,1139466-1140827,1,0,HG425166.1,1142,11,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifK,HG425166.1_1142_A,3.7e-40,134.8,0.3,2,452,1139466-1140827,1,0,HG425166.1,1142,11,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000499765.1,nifH,HG425166.1_1143_A,1e-117,389.7,0.3,0,290,1141092-1141970,1,0,HG425166.1,1143,11,nifH,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
GB_GCA_000690595.2,nifB,JHUT02000001.1_67_A,5.3e-06,22.8,0.0,1,149,73508-74524,-1,0,JHUT02000001.1,67,1,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema mahii
GB_GCA_000830295.1,nifB,CP010425.1_1044_A,0.00034,15.4,0.2,108,272,900820-902013,1,0,CP010425.1,1044,1,nifB,d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__GW2011-AR15;g__GW2011-AR15;s__GW2011-AR15 sp000830295
GB_GCA_000960865.2,nifB,JZWU02000006.1_6_A,0.00059,14.9,0.0,118,242,3650-4777,1,0,JZWU02000006.1,6,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__Vulcanisaeta;s__Vulcanisaeta sp000960865
GB_GCA_000960865.2,nifB,JZWU02000041.1_1_A,7.5e-06,21.2,0.0,14,176,3-641,-1,0,JZWU02000041.1,1,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__Vulcanisaeta;s__Vulcanisaeta sp000960865
GB_GCA_000960885.2,nifB,JZWT02000046.1_2_A,3.6e-06,22.5,0.0,1,215,294-1226,1,0,JZWT02000046.1,2,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Thermoproteus;s__Thermoproteus sp000960885
GB_GCA_000965745.1,nifB,CP009479.1_208_A,3.1e-09,32.8,0.0,5,149,185564-186541,1,0,CP009479.1,208,4,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__GCA-965745;s__GCA-965745 sp000965745
GB_GCA_001189275.1,nifB,CP012158.1_1115_A,0.00059,15.4,0.0,36,150,999184-1000365,-1,0,CP012158.1,1115,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Pyrobaculum;s__Pyrobaculum sp001189275
GB_GCA_001273335.1,nifB,LFWV01000022.1_14_A,6.3e-08,26.8,1.5,4,229,8366-9379,-1,0,LFWV01000022.1,14,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__SG8-32-3;s__SG8-32-3 sp001273335
GB_GCA_001273385.1,nifB,LFWW01000007.1_21_A,0.00048,15.3,0.2,5,217,24095-25141,1,0,LFWW01000007.1,21,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__AD8-1;s__AD8-1 sp001273385
GB_GCA_001273385.1,nifB,LFWW01000009.1_8_A,6.4e-08,28.0,2.3,4,222,5829-6767,-1,0,LFWW01000009.1,8,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__AD8-1;s__AD8-1 sp001273385
GB_GCA_001399795.1,nifB,LIHK01000010.1_39_A,2.7e-05,19.4,0.0,18,160,31831-32496,1,0,LIHK01000010.1,39,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__BA2;s__BA2 sp001399795
GB_GCA_001399795.1,nifB,LIHK01000056.1_167_A,5.4e-87,288.9,3.8,21,311,152812-153786,-1,0,LIHK01000056.1,167,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__BA2;s__BA2 sp001399795
GB_GCA_001412335.1,nifB,LKUF01000411.1_3_A,1.2e-109,364.1,1.3,8,294,2215-3108,1,0,LKUF01000411.1,3,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifH,LKUF01000445.1_17_A,9.8e-124,409.7,0.2,0,271,14796-15614,1,0,LKUF01000445.1,17,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifD,LKUF01000445.1_18_A,1.8e-29,99.6,0.0,1,296,15595-16620,1,0,LKUF01000445.1,18,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifK,LKUF01000445.1_18_A,2.9e-11,39.8,0.1,3,188,15595-16620,1,0,LKUF01000445.1,18,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifE,LKUF01000445.1_18_A,5.8e-33,111.4,0.0,1,282,15595-16620,1,0,LKUF01000445.1,18,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifN,LKUF01000445.1_18_A,1.4e-22,76.8,0.3,0,289,15595-16620,1,0,LKUF01000445.1,18,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifE,LKUF01000445.1_19_A,7.4e-15,51.6,3.6,10,138,16607-17779,1,0,LKUF01000445.1,19,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifK,LKUF01000445.1_19_A,2.3e-12,43.4,0.1,2,184,16607-17779,1,0,LKUF01000445.1,19,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifD,LKUF01000445.1_19_A,2.2e-08,30.1,0.8,10,121,16607-17779,1,0,LKUF01000445.1,19,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifK,LKUF01000445.1_19_B,4.6e-06,22.6,0.0,271,388,16607-17779,1,0,LKUF01000445.1,19,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412335.1,nifN,LKUF01000445.1_19_A,1.8e-18,63.3,0.1,1,148,16607-17779,1,0,LKUF01000445.1,19,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335
GB_GCA_001412355.1,nifD,LKUD01000004.1_41_A,4.5e-06,22.3,0.5,0,134,34943-36076,-1,0,LKUD01000004.1,41,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifE,LKUD01000004.1_41_A,2.1e-13,46.7,0.1,1,183,34943-36076,-1,0,LKUD01000004.1,41,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifK,LKUD01000004.1_41_A,7e-11,38.3,0.0,3,181,34943-36076,-1,0,LKUD01000004.1,41,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifN,LKUD01000004.1_41_A,2.3e-16,56.2,0.0,2,144,34943-36076,-1,0,LKUD01000004.1,41,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifN,LKUD01000004.1_41_B,3.9e-05,19.1,0.0,201,376,34943-36076,-1,0,LKUD01000004.1,41,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifE,LKUD01000004.1_42_A,1e-35,120.4,0.0,1,318,36060-37103,-1,0,LKUD01000004.1,42,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifK,LKUD01000004.1_42_A,1.2e-15,54.1,0.0,11,217,36060-37103,-1,0,LKUD01000004.1,42,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifD,LKUD01000004.1_42_A,3e-27,92.1,0.0,6,311,36060-37103,-1,0,LKUD01000004.1,42,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifN,LKUD01000004.1_42_A,7.2e-19,64.5,0.2,1,194,36060-37103,-1,0,LKUD01000004.1,42,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifH,LKUD01000004.1_43_A,1.6e-120,399.0,0.1,0,270,37069-37881,-1,0,LKUD01000004.1,43,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifB,LKUD01000005.1_10_A,2.4e-104,346.4,0.7,7,303,14372-15295,1,0,LKUD01000005.1,10,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001412355.1,nifB,LKUD01000035.1_23_A,0.00075,15.0,1.7,6,207,17271-18149,1,0,LKUD01000035.1,23,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355
GB_GCA_001421175.1,nifB,LJKL01000008.1_105_A,4.6e-64,213.0,0.2,1,144,91607-92146,1,0,LJKL01000008.1,105,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifB,LJKL01000008.1_106_A,3e-28,94.9,0.2,0,99,92167-92865,1,0,LJKL01000008.1,106,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifB,LJKL01000008.1_106_B,5.7e-11,37.9,0.2,97,223,92167-92865,1,0,LJKL01000008.1,106,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifH,LJKL01000015.1_101_A,2.2e-86,286.3,1.7,30,222,95565-96233,1,0,LJKL01000015.1,101,1,nifH,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifD,LJKL01000015.1_102_A,2.1e-22,75.6,0.0,117,528,96223-97818,1,0,LJKL01000015.1,102,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifH,LJKL01000015.1_102_A,4e-11,39.2,0.0,0,110,96223-97818,1,0,LJKL01000015.1,102,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifE,LJKL01000015.1_102_A,5e-22,74.6,0.8,94,529,96223-97818,1,0,LJKL01000015.1,102,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifK,LJKL01000015.1_102_A,1.6e-07,26.7,0.5,97,283,96223-97818,1,0,LJKL01000015.1,102,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifN,LJKL01000015.1_102_A,5.2e-15,51.2,0.3,104,287,96223-97818,1,0,LJKL01000015.1,102,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifE,LJKL01000015.1_103_A,1.2e-18,63.4,0.0,6,297,97815-99080,1,0,LJKL01000015.1,103,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifD,LJKL01000015.1_103_A,1.3e-16,56.5,0.0,1,329,97815-99080,1,0,LJKL01000015.1,103,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifK,LJKL01000015.1_103_A,1.4e-06,23.6,0.0,7,420,97815-99080,1,0,LJKL01000015.1,103,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421175.1,nifN,LJKL01000015.1_103_A,1.7e-17,59.4,0.0,7,420,97815-99080,1,0,LJKL01000015.1,103,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175
GB_GCA_001421185.1,nifB,LJKK01000055.1_2_A,2.2e-77,257.7,0.0,0,220,583-1653,-1,0,LJKK01000055.1,2,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__DTU008 sp001421185
GB_GCA_001421185.1,nifB,LJKK01000055.1_2_B,4.9e-09,32.2,0.1,216,354,583-1653,-1,0,LJKK01000055.1,2,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__DTU008 sp001421185
GB_GCA_001507955.1,anfO,LGEU01000010.1_11_A,1.4e-05,20.9,0.0,0,104,10324-10647,-1,0,LGEU01000010.1,11,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A sp001507955
GB_GCA_001507955.1,nifB,LGEU01000010.1_11_A,4.5e-10,35.0,0.1,0,106,10324-10647,-1,0,LGEU01000010.1,11,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A sp001507955
GB_GCA_001507955.1,nifB,LGEU01000037.1_9_A,9.3e-134,442.9,4.0,3,286,5749-6609,1,0,LGEU01000037.1,9,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A sp001507955
GB_GCA_001507955.1,nifB,LGEU01000058.1_8_A,1.4e-08,30.2,0.6,5,201,6167-7099,1,0,LGEU01000058.1,8,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A sp001507955
GB_GCA_001509375.1,nifK,LGFT01000025.1_48_A,4.5e-15,52.4,0.0,87,406,45207-46535,1,0,LGFT01000025.1,48,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifN,LGFT01000025.1_48_A,7.7e-21,71.1,0.0,86,415,45207-46535,1,0,LGFT01000025.1,48,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifE,LGFT01000025.1_48_A,1.3e-32,110.3,0.0,9,401,45207-46535,1,0,LGFT01000025.1,48,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifD,LGFT01000025.1_48_A,3.4e-22,75.6,0.0,15,422,45207-46535,1,0,LGFT01000025.1,48,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifN,LGFT01000025.1_49_A,1.5e-43,146.0,0.0,10,422,46537-47808,1,0,LGFT01000025.1,49,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifK,LGFT01000025.1_49_A,5.8e-25,85.0,0.0,12,420,46537-47808,1,0,LGFT01000025.1,49,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifD,LGFT01000025.1_49_A,2.2e-27,92.8,0.0,12,269,46537-47808,1,0,LGFT01000025.1,49,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifE,LGFT01000025.1_49_A,4.7e-39,131.5,0.0,11,271,46537-47808,1,0,LGFT01000025.1,49,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifH,LGFT01000025.1_50_A,1.2e-111,370.1,0.6,0,257,47805-48584,1,0,LGFT01000025.1,50,2,nifH,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifB,LGFT01000026.1_16_A,2.4e-111,369.6,1.2,4,297,12589-13485,-1,0,LGFT01000026.1,16,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifD,LGFT01000029.1_21_A,3.2e-18,62.5,0.0,39,165,22106-23686,1,0,LGFT01000029.1,21,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifD,LGFT01000029.1_21_B,1.1e-08,31.0,0.0,160,348,22106-23686,1,0,LGFT01000029.1,21,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifE,LGFT01000029.1_21_A,6e-35,118.0,0.2,39,351,22106-23686,1,0,LGFT01000029.1,21,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifK,LGFT01000029.1_21_A,3e-22,76.0,0.0,38,289,22106-23686,1,0,LGFT01000029.1,21,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifN,LGFT01000029.1_21_A,3.3e-32,108.6,0.0,39,442,22106-23686,1,0,LGFT01000029.1,21,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifK,LGFT01000029.1_22_A,2.4e-14,49.9,0.0,4,209,23694-24836,1,0,LGFT01000029.1,22,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifE,LGFT01000029.1_22_A,1.9e-42,142.7,0.0,1,258,23694-24836,1,0,LGFT01000029.1,22,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifD,LGFT01000029.1_22_A,2.8e-25,85.8,0.0,2,270,23694-24836,1,0,LGFT01000029.1,22,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifK,LGFT01000029.1_22_C,3.4e-10,36.3,0.0,281,379,23694-24836,1,0,LGFT01000029.1,22,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifK,LGFT01000029.1_22_B,0.00021,17.2,0.0,180,314,23694-24836,1,0,LGFT01000029.1,22,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifN,LGFT01000029.1_22_A,8.5e-40,133.6,0.0,2,377,23694-24836,1,0,LGFT01000029.1,22,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifB,LGFT01000067.1_8_A,1.8e-07,27.1,0.2,5,216,7772-8680,1,0,LGFT01000067.1,8,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
GB_GCA_001509375.1,nifB,LGFT01000068.1_18_A,0.00027,16.6,0.0,2,119,12727-13722,1,0,LGFT01000068.1,18,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D
