query_id,genome,contig,operon,cluster,gene,start,end,orientation
AMGN01000034.1_4,GB_GCA_000309865.1,AMGN01000034.1,1,nif,glvR,2930.0,3514.0,1.0
AMGN01000034.1_10,GB_GCA_000309865.1,AMGN01000034.1,1,nif,hdrB2,8953.0,9210.0,1.0
AMGN01000034.1_6,GB_GCA_000309865.1,AMGN01000034.1,1,nif,wtpC,4542.0,5234.0,-1.0
AMGN01000034.1_3,GB_GCA_000309865.1,AMGN01000034.1,1,nif,cbl,1848.0,2732.0,-1.0
AMGN01000034.1_11,GB_GCA_000309865.1,AMGN01000034.1,1,nif,clrA,9207.0,9599.0,1.0
AMGN01000034.1_5,GB_GCA_000309865.1,AMGN01000034.1,1,nif,WP_292757942.1,3623.0,4363.0,-1.0
AMGN01000034.1_8,GB_GCA_000309865.1,AMGN01000034.1,1,nif,mobB,6314.0,7021.0,-1.0
AMGN01000049.1_13,GB_GCA_000309865.1,AMGN01000049.1,1,nif,treV,12193.0,12960.0,-1.0
AMGN01000049.1_12,GB_GCA_000309865.1,AMGN01000049.1,1,nif,vnfH,10924.0,11751.0,-1.0
AMGN01000049.1_10,GB_GCA_000309865.1,AMGN01000049.1,1,nif,nifI2,10122.0,10490.0,-1.0
AMGN01000049.1_8,GB_GCA_000309865.1,AMGN01000049.1,1,nif,nifK,7138.0,8526.0,-1.0
AMGN01000049.1_6,GB_GCA_000309865.1,AMGN01000049.1,1,nif,nifN,3927.0,5357.0,-1.0
AMGN01000049.1_14,GB_GCA_000309865.1,AMGN01000049.1,1,nif,btuC,12957.0,13994.0,-1.0
AMGN01000049.1_2,GB_GCA_000309865.1,AMGN01000049.1,1,nif,dmsA,789.0,2759.0,-1.0
AMGN01000049.1_7,GB_GCA_000309865.1,AMGN01000049.1,1,nif,nifN,5358.0,7046.0,-1.0
AMGN01000049.1_9,GB_GCA_000309865.1,AMGN01000049.1,1,nif,nifD,8526.0,10028.0,-1.0
AMGN01000049.1_15,GB_GCA_000309865.1,AMGN01000049.1,1,nif,isdE,14083.0,14847.0,-1.0
AMGN01000049.1_1,GB_GCA_000309865.1,AMGN01000049.1,1,nif,fmdB,1.0,672.0,1.0
AMGN01000049.1_11,GB_GCA_000309865.1,AMGN01000049.1,1,nif,GLNB1_METMP,10525.0,10857.0,-1.0
AMGN01000049.1_3,GB_GCA_000309865.1,AMGN01000049.1,1,nif,WP_292757923.1,3062.0,3250.0,-1.0
AMGN01000049.1_4,GB_GCA_000309865.1,AMGN01000049.1,1,nif,WP_004029672.1,3231.0,3605.0,-1.0
AMGN01000049.1_5,GB_GCA_000309865.1,AMGN01000049.1,1,nif,WP_100222221.1,3680.0,3898.0,-1.0
AMGN01000049.1_11,GB_GCA_000309865.1,AMGN01000049.1,1,nif,nifI1,10525.0,10857.0,-1.0
AMGN01000056.1_36,GB_GCA_000309865.1,AMGN01000056.1,1,nif,UGTPg100,35557.0,36075.0,1.0
AMGN01000056.1_39,GB_GCA_000309865.1,AMGN01000056.1,1,nif,nifB,37999.0,38850.0,1.0
AMGN01000056.1_35,GB_GCA_000309865.1,AMGN01000056.1,1,nif,Y405_METJA,35183.0,35560.0,1.0
AMGN01000056.1_37,GB_GCA_000309865.1,AMGN01000056.1,1,nif,Y800_METJA,36077.0,37327.0,1.0
AMGN01000056.1_34,GB_GCA_000309865.1,AMGN01000056.1,1,nif,WP_292754281.1,34764.0,35186.0,1.0
AMGN01000056.1_35,GB_GCA_000309865.1,AMGN01000056.1,1,nif,WP_292754279.1,35183.0,35560.0,1.0
AMGN01000056.1_37,GB_GCA_000309865.1,AMGN01000056.1,1,nif,WP_292754273.1,36077.0,37327.0,1.0
AMGN01000056.1_38,GB_GCA_000309865.1,AMGN01000056.1,1,nif,WP_292754271.1,37344.0,38006.0,1.0
CM001633.1_4871,GB_GCA_000309945.1,CM001633.1,5,nif,nifH,5423235.0,5424131.0,1.0
CM001633.1_4869,GB_GCA_000309945.1,CM001633.1,5,nif,NFS1,5420662.0,5421867.0,1.0
CM001633.1_4866,GB_GCA_000309945.1,CM001633.1,5,nif,qdtC,5416944.0,5417729.0,-1.0
CM001633.1_4873,GB_GCA_000309945.1,CM001633.1,5,nif,nifK,5425794.0,5427332.0,1.0
CM001633.1_4876,GB_GCA_000309945.1,CM001633.1,5,nif,nifN,5429161.0,5430471.0,1.0
CM001633.1_4875,GB_GCA_000309945.1,CM001633.1,5,nif,nifE,5427782.0,5429161.0,1.0
CM001633.1_4872,GB_GCA_000309945.1,CM001633.1,5,nif,nifD,5424235.0,5425710.0,1.0
CM001633.1_4867,GB_GCA_000309945.1,CM001633.1,5,nif,nifB,5418792.0,5420264.0,1.0
CM001633.1_4864,GB_GCA_000309945.1,CM001633.1,5,nif,DPSA_NOSS1,5415993.0,5416541.0,-1.0
CM001633.1_4870,GB_GCA_000309945.1,CM001633.1,5,nif,NIFU_TRIAZ,5421980.0,5422861.0,1.0
CM001633.1_4877,GB_GCA_000309945.1,CM001633.1,5,nif,NIFX_HERSE,5430529.0,5430948.0,1.0
CM001633.1_4878,GB_GCA_000309945.1,CM001633.1,5,nif,Y4XD_SINFN,5430945.0,5431418.0,1.0
CM001633.1_4879,GB_GCA_000309945.1,CM001633.1,5,nif,Y1434_NOSS1,5431490.0,5431711.0,1.0
CM001633.1_4880,GB_GCA_000309945.1,CM001633.1,5,nif,NIFW_NOSP7,5431708.0,5432025.0,1.0
CM001633.1_4863,GB_GCA_000309945.1,CM001633.1,5,nif,WP_223045966.1,5415751.0,5415948.0,-1.0
CM001633.1_4864,GB_GCA_000309945.1,CM001633.1,5,nif,WP_223045965.1,5415993.0,5416541.0,-1.0
CM001633.1_4865,GB_GCA_000309945.1,CM001633.1,5,nif,WP_223050746.1,5416607.0,5416894.0,-1.0
CM001633.1_4868,GB_GCA_000309945.1,CM001633.1,5,nif,WP_223045962.1,5420279.0,5420665.0,1.0
CM001633.1_4870,GB_GCA_000309945.1,CM001633.1,5,nif,K13819,5421980.0,5422861.0,1.0
CM001633.1_4874,GB_GCA_000309945.1,CM001633.1,5,nif,WP_073598933.1,5427443.0,5427748.0,1.0
CM001633.1_4877,GB_GCA_000309945.1,CM001633.1,5,nif,WP_223045955.1,5430529.0,5430948.0,1.0
CM001633.1_4878,GB_GCA_000309945.1,CM001633.1,5,nif,WP_211621496.1,5430945.0,5431418.0,1.0
CM001633.1_4879,GB_GCA_000309945.1,CM001633.1,5,nif,WP_036530756.1,5431490.0,5431711.0,1.0
CM001633.1_4880,GB_GCA_000309945.1,CM001633.1,5,nif,nifW,5431708.0,5432025.0,1.0
JH993797.1_1058,GB_GCA_000316115.1,JH993797.1,4,nif,pmmS,1151513.0,1152655.0,-1.0
JH993797.1_1067,GB_GCA_000316115.1,JH993797.1,4,nif,nifH,1160216.0,1161094.0,1.0
JH993797.1_1065,GB_GCA_000316115.1,JH993797.1,4,nif,NFS1,1157892.0,1159085.0,1.0
JH993797.1_1062,GB_GCA_000316115.1,JH993797.1,4,nif,qdtC,1153835.0,1154563.0,-1.0
JH993797.1_1069,GB_GCA_000316115.1,JH993797.1,4,nif,nifK,1162782.0,1164353.0,1.0
JH993797.1_1072,GB_GCA_000316115.1,JH993797.1,4,nif,nifE,1165271.0,1168078.0,1.0
JH993797.1_1073,GB_GCA_000316115.1,JH993797.1,4,nif,nifX,1168101.0,1168529.0,1.0
JH993797.1_1068,GB_GCA_000316115.1,JH993797.1,4,nif,nifD,1161195.0,1162643.0,1.0
JH993797.1_1063,GB_GCA_000316115.1,JH993797.1,4,nif,nifB,1155869.0,1157341.0,1.0
JH993797.1_1060,GB_GCA_000316115.1,JH993797.1,4,nif,DPSA_NOSS1,1152989.0,1153528.0,-1.0
JH993797.1_1066,GB_GCA_000316115.1,JH993797.1,4,nif,NIFU_TRIAZ,1159146.0,1160018.0,1.0
JH993797.1_1070,GB_GCA_000316115.1,JH993797.1,4,nif,NIFZ_SINFN,1164610.0,1164903.0,1.0
JH993797.1_1075,GB_GCA_000316115.1,JH993797.1,4,nif,Y4254_TRIV2,1169080.0,1169301.0,1.0
JH993797.1_1076,GB_GCA_000316115.1,JH993797.1,4,nif,NIFW_GLOC7,1169298.0,1169615.0,1.0
JH993797.1_1059,GB_GCA_000316115.1,JH993797.1,4,nif,WP_163659246.1,1152791.0,1152934.0,-1.0
JH993797.1_1060,GB_GCA_000316115.1,JH993797.1,4,nif,dps,1152989.0,1153528.0,-1.0
JH993797.1_1061,GB_GCA_000316115.1,JH993797.1,4,nif,WP_006514478.1,1153573.0,1153842.0,-1.0
JH993797.1_1064,GB_GCA_000316115.1,JH993797.1,4,nif,WP_163659249.1,1157448.0,1157840.0,1.0
JH993797.1_1066,GB_GCA_000316115.1,JH993797.1,4,nif,K13819,1159146.0,1160018.0,1.0
JH993797.1_1070,GB_GCA_000316115.1,JH993797.1,4,nif,nifZ,1164610.0,1164903.0,1.0
JH993797.1_1071,GB_GCA_000316115.1,JH993797.1,4,nif,WP_163700758.1,1164910.0,1165230.0,1.0
JH993797.1_1074,GB_GCA_000316115.1,JH993797.1,4,nif,WP_250564635.1,1168526.0,1169017.0,1.0
JH993797.1_1075,GB_GCA_000316115.1,JH993797.1,4,nif,WP_163700763.1,1169080.0,1169301.0,1.0
JH993797.1_1076,GB_GCA_000316115.1,JH993797.1,4,nif,nifW,1169298.0,1169615.0,1.0
AJLJ01000270.1_13,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifH,12613.0,13500.0,1.0
AJLJ01000270.1_11,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,NFS1,10064.0,11278.0,1.0
AJLJ01000270.1_6,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,yajO,3900.0,4952.0,1.0
AJLJ01000270.1_8,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,PIR,6164.0,6880.0,1.0
AJLJ01000270.1_15,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifK,15309.0,16847.0,1.0
AJLJ01000270.1_18,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifN,18916.0,20238.0,1.0
AJLJ01000270.1_19,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifX,20321.0,20737.0,1.0
AJLJ01000270.1_17,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifE,17455.0,18915.0,1.0
AJLJ01000270.1_14,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifD,13667.0,15157.0,1.0
AJLJ01000270.1_9,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifB,8051.0,9496.0,1.0
AJLJ01000270.1_10,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,FDXN_TRIAZ,9644.0,9985.0,1.0
AJLJ01000270.1_12,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,NIFU_TRIAZ,11469.0,12389.0,1.0
AJLJ01000270.1_20,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,YNI3_FRAAL,20734.0,21210.0,1.0
AJLJ01000270.1_21,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,Y1434_NOSS1,21315.0,21518.0,1.0
AJLJ01000270.1_22,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,NIFW_NOSS1,21515.0,21832.0,1.0
AJLJ01000270.1_4,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,WP_016862602.1,2822.0,3283.0,1.0
AJLJ01000270.1_5,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,WP_026087050.1,3337.0,3747.0,-1.0
AJLJ01000270.1_7,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,dps,5123.0,5686.0,1.0
AJLJ01000270.1_10,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,WP_016862608.1,9644.0,9985.0,1.0
AJLJ01000270.1_12,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,K13819,11469.0,12389.0,1.0
AJLJ01000270.1_16,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,WP_026087054.1,16963.0,17289.0,1.0
AJLJ01000270.1_20,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,WP_016862625.1,20734.0,21210.0,1.0
AJLJ01000270.1_21,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,WP_016862626.1,21315.0,21518.0,1.0
AJLJ01000270.1_22,GB_GCA_000317245.1,AJLJ01000270.1,1,nif,nifW,21515.0,21832.0,1.0
KB235926.1_3144,GB_GCA_000332255.1,KB235926.1,1,vnf,atdA2,3583306.0,3584001.0,-1.0
KB235926.1_3149,GB_GCA_000332255.1,KB235926.1,1,vnf,vnfK,3589224.0,3590615.0,-1.0
KB235926.1_3148,GB_GCA_000332255.1,KB235926.1,1,vnf,vnfE,3587518.0,3589047.0,-1.0
KB235926.1_3147,GB_GCA_000332255.1,KB235926.1,1,vnf,nifE,3586072.0,3587472.0,-1.0
KB235926.1_3143,GB_GCA_000332255.1,KB235926.1,1,vnf,lolD,3581975.0,3583126.0,1.0
KB235926.1_3142,GB_GCA_000332255.1,KB235926.1,1,vnf,ANTRP_HALVD,3581280.0,3581978.0,1.0
KB235926.1_3142,GB_GCA_000332255.1,KB235926.1,1,vnf,vupB,3581280.0,3581978.0,1.0
KB235926.1_3145,GB_GCA_000332255.1,KB235926.1,1,vnf,WP_016867604.1,3584195.0,3584872.0,1.0
KB235926.1_3146,GB_GCA_000332255.1,KB235926.1,1,vnf,WP_102205139.1,3585018.0,3585836.0,1.0
KB235926.1_3150,GB_GCA_000332255.1,KB235926.1,1,vnf,nifD,3590826.0,3591257.0,-1.0
KB235926.1_3151,GB_GCA_000332255.1,KB235926.1,1,vnf,WP_026101665.1,3593822.0,3594034.0,1.0
KB235926.1_3152,GB_GCA_000332255.1,KB235926.1,1,vnf,WP_011316451.1,3594097.0,3594336.0,1.0
KB235926.1_3154,GB_GCA_000332255.1,KB235926.1,1,vnf,WP_062249977.1,3595086.0,3595496.0,1.0
KB235926.1_1296,GB_GCA_000332255.1,KB235926.1,2,nif,aspA,1514705.0,1516000.0,-1.0
KB235926.1_1290,GB_GCA_000332255.1,KB235926.1,2,nif,NFS1,1507239.0,1508567.0,-1.0
KB235926.1_1278,GB_GCA_000332255.1,KB235926.1,2,nif,UBA2,1495903.0,1496691.0,-1.0
KB235926.1_1289,GB_GCA_000332255.1,KB235926.1,2,nif,ISCU,1506206.0,1507162.0,-1.0
KB235926.1_1294,GB_GCA_000332255.1,KB235926.1,2,nif,rihB,1513011.0,1513949.0,-1.0
KB235926.1_1292,GB_GCA_000332255.1,KB235926.1,2,nif,nifB,1509172.0,1510614.0,-1.0
KB235926.1_1286,GB_GCA_000332255.1,KB235926.1,2,nif,nifK,1501709.0,1503403.0,-1.0
KB235926.1_1283,GB_GCA_000332255.1,KB235926.1,2,nif,nifN,1498248.0,1499573.0,-1.0
KB235926.1_1284,GB_GCA_000332255.1,KB235926.1,2,nif,nifN,1499573.0,1501060.0,-1.0
KB235926.1_1287,GB_GCA_000332255.1,KB235926.1,2,nif,nifD,1503502.0,1504992.0,-1.0
KB235926.1_1288,GB_GCA_000332255.1,KB235926.1,2,nif,nifH,1505113.0,1506000.0,-1.0
KB235926.1_1293,GB_GCA_000332255.1,KB235926.1,2,nif,K20469,1511788.0,1512891.0,-1.0
KB235926.1_1279,GB_GCA_000332255.1,KB235926.1,2,nif,NIFW_NOSP7,1496702.0,1497019.0,-1.0
KB235926.1_1280,GB_GCA_000332255.1,KB235926.1,2,nif,Y1434_NOSS1,1497016.0,1497234.0,-1.0
KB235926.1_1281,GB_GCA_000332255.1,KB235926.1,2,nif,YNI3_FRAAL,1497273.0,1497749.0,-1.0
KB235926.1_1282,GB_GCA_000332255.1,KB235926.1,2,nif,NIFX_HERSE,1497746.0,1498165.0,-1.0
KB235926.1_1291,GB_GCA_000332255.1,KB235926.1,2,nif,FDXN_NOSS1,1508680.0,1509021.0,-1.0
KB235926.1_1279,GB_GCA_000332255.1,KB235926.1,2,nif,WP_289788029.1,1496702.0,1497019.0,-1.0
KB235926.1_1280,GB_GCA_000332255.1,KB235926.1,2,nif,WP_169216525.1,1497016.0,1497234.0,-1.0
KB235926.1_1281,GB_GCA_000332255.1,KB235926.1,2,nif,WP_016872353.1,1497273.0,1497749.0,-1.0
KB235926.1_1282,GB_GCA_000332255.1,KB235926.1,2,nif,WP_289788129.1,1497746.0,1498165.0,-1.0
KB235926.1_1285,GB_GCA_000332255.1,KB235926.1,2,nif,WP_276745197.1,1501226.0,1501552.0,-1.0
KB235926.1_1291,GB_GCA_000332255.1,KB235926.1,2,nif,WP_016872372.1,1508680.0,1509021.0,-1.0
KB235926.1_1295,GB_GCA_000332255.1,KB235926.1,2,nif,WP_026735541.1,1514037.0,1514582.0,-1.0
KB904821.1_2333,GB_GCA_000380225.1,KB904821.1,1,nif,cysE,2690187.0,2691122.0,1.0
KB904821.1_2335,GB_GCA_000380225.1,KB904821.1,1,nif,pmmS,2691432.0,2692556.0,1.0
KB904821.1_2327,GB_GCA_000380225.1,KB904821.1,1,nif,vnfH,2683616.0,2684488.0,-1.0
KB904821.1_2330,GB_GCA_000380225.1,KB904821.1,1,nif,NFS1,2686185.0,2687384.0,-1.0
KB904821.1_2325,GB_GCA_000380225.1,KB904821.1,1,nif,nifK,2680395.0,2681969.0,-1.0
KB904821.1_2321,GB_GCA_000380225.1,KB904821.1,1,nif,nifN,2676756.0,2678060.0,-1.0
KB904821.1_2319,GB_GCA_000380225.1,KB904821.1,1,nif,nifX,2675840.0,2676235.0,-1.0
KB904821.1_2322,GB_GCA_000380225.1,KB904821.1,1,nif,nifN,2678255.0,2679616.0,-1.0
KB904821.1_2326,GB_GCA_000380225.1,KB904821.1,1,nif,nifD,2682083.0,2683528.0,-1.0
KB904821.1_2332,GB_GCA_000380225.1,KB904821.1,1,nif,nifB,2687897.0,2689324.0,-1.0
KB904821.1_2316,GB_GCA_000380225.1,KB904821.1,1,nif,NIFW_RIPO1,2674694.0,2675035.0,-1.0
KB904821.1_2317,GB_GCA_000380225.1,KB904821.1,1,nif,Y1434_NOSS1,2675035.0,2675268.0,-1.0
KB904821.1_2324,GB_GCA_000380225.1,KB904821.1,1,nif,NIFZ_SINFN,2680043.0,2680303.0,-1.0
KB904821.1_2328,GB_GCA_000380225.1,KB904821.1,1,nif,NIFU_TRIAZ,2684761.0,2685663.0,-1.0
KB904821.1_2316,GB_GCA_000380225.1,KB904821.1,1,nif,nifW,2674694.0,2675035.0,-1.0
KB904821.1_2317,GB_GCA_000380225.1,KB904821.1,1,nif,WP_144863353.1,2675035.0,2675268.0,-1.0
KB904821.1_2318,GB_GCA_000380225.1,KB904821.1,1,nif,WP_144863351.1,2675305.0,2675784.0,-1.0
KB904821.1_2323,GB_GCA_000380225.1,KB904821.1,1,nif,WP_006512074.1,2679727.0,2680035.0,-1.0
KB904821.1_2324,GB_GCA_000380225.1,KB904821.1,1,nif,nifZ,2680043.0,2680303.0,-1.0
KB904821.1_2328,GB_GCA_000380225.1,KB904821.1,1,nif,K13819,2684761.0,2685663.0,-1.0
KB904821.1_2329,GB_GCA_000380225.1,KB904821.1,1,nif,WP_146296856.1,2685806.0,2686177.0,1.0
KB904821.1_2331,GB_GCA_000380225.1,KB904821.1,1,nif,WP_006512067.1,2687427.0,2687789.0,-1.0
KB904821.1_2334,GB_GCA_000380225.1,KB904821.1,1,nif,WP_009546632.1,2691100.0,2691369.0,1.0
KB904821.1_2336,GB_GCA_000380225.1,KB904821.1,1,nif,nifT,2692577.0,2692822.0,1.0
ATWC01000001.1_72,GB_GCA_000421045.1,ATWC01000001.1,1,nif,metY,83671.0,84990.0,-1.0
ATWC01000001.1_69,GB_GCA_000421045.1,ATWC01000001.1,1,nif,ndvA,80683.0,81471.0,-1.0
ATWC01000001.1_80,GB_GCA_000421045.1,ATWC01000001.1,1,nif,dkgA,91863.0,92693.0,-1.0
ATWC01000001.1_73,GB_GCA_000421045.1,ATWC01000001.1,1,nif,cfbC,85045.0,85899.0,-1.0
ATWC01000001.1_71,GB_GCA_000421045.1,ATWC01000001.1,1,nif,ABC.SN.S,82526.0,83614.0,-1.0
ATWC01000001.1_76,GB_GCA_000421045.1,ATWC01000001.1,1,nif,nifK,87229.0,88569.0,-1.0
ATWC01000001.1_77,GB_GCA_000421045.1,ATWC01000001.1,1,nif,nifD,88571.0,90061.0,-1.0
ATWC01000001.1_79,GB_GCA_000421045.1,ATWC01000001.1,1,nif,mbaA,91036.0,91743.0,-1.0
ATWC01000001.1_70,GB_GCA_000421045.1,ATWC01000001.1,1,nif,thiX,81468.0,82496.0,-1.0
ATWC01000001.1_74,GB_GCA_000421045.1,ATWC01000001.1,1,nif,nifB,85988.0,86863.0,-1.0
ATWC01000001.1_75,GB_GCA_000421045.1,ATWC01000001.1,1,nif,WP_073385563.1,86865.0,87209.0,-1.0
ATWC01000001.1_78,GB_GCA_000421045.1,ATWC01000001.1,1,nif,WP_026499504.1,90472.0,90996.0,-1.0
KE650771.1_4044,GB_GCA_000447295.1,KE650771.1,2,nif,NFS1,4814975.0,4816189.0,-1.0
KE650771.1_4047,GB_GCA_000447295.1,KE650771.1,2,nif,tsaM,4819347.0,4820696.0,-1.0
KE650771.1_4049,GB_GCA_000447295.1,KE650771.1,2,nif,cgt,4821724.0,4823670.0,-1.0
KE650771.1_4048,GB_GCA_000447295.1,KE650771.1,2,nif,pgdX,4820830.0,4821567.0,-1.0
KE650771.1_4042,GB_GCA_000447295.1,KE650771.1,2,nif,nifH,4812803.0,4813690.0,-1.0
KE650771.1_4032,GB_GCA_000447295.1,KE650771.1,2,nif,nifK,4800197.0,4801735.0,-1.0
KE650771.1_4029,GB_GCA_000447295.1,KE650771.1,2,nif,nifK,4796807.0,4798129.0,-1.0
KE650771.1_4028,GB_GCA_000447295.1,KE650771.1,2,nif,nifX,4796293.0,4796709.0,-1.0
KE650771.1_4050,GB_GCA_000447295.1,KE650771.1,2,nif,gerN,4824267.0,4826351.0,1.0
KE650771.1_4041,GB_GCA_000447295.1,KE650771.1,2,nif,nifD,4811206.0,4812648.0,-1.0
KE650771.1_4024,GB_GCA_000447295.1,KE650771.1,2,nif,moeB,4794433.0,4795221.0,-1.0
KE650771.1_4045,GB_GCA_000447295.1,KE650771.1,2,nif,tfrB,4816264.0,4816605.0,-1.0
KE650771.1_4030,GB_GCA_000447295.1,KE650771.1,2,nif,nifE,4798129.0,4799589.0,-1.0
KE650771.1_4046,GB_GCA_000447295.1,KE650771.1,2,nif,nifB,4816752.0,4818191.0,-1.0
KE650771.1_4025,GB_GCA_000447295.1,KE650771.1,2,nif,NIFW_NOSS1,4795232.0,4795549.0,-1.0
KE650771.1_4026,GB_GCA_000447295.1,KE650771.1,2,nif,Y1434_NOSS1,4795546.0,4795746.0,-1.0
KE650771.1_4027,GB_GCA_000447295.1,KE650771.1,2,nif,YNI3_FRAAL,4795820.0,4796296.0,-1.0
KE650771.1_4033,GB_GCA_000447295.1,KE650771.1,2,nif,XISA_NOSS1,4802144.0,4803562.0,1.0
KE650771.1_4043,GB_GCA_000447295.1,KE650771.1,2,nif,NIFU_TRIAZ,4813912.0,4814832.0,-1.0
KE650771.1_4025,GB_GCA_000447295.1,KE650771.1,2,nif,nifW,4795232.0,4795549.0,-1.0
KE650771.1_4026,GB_GCA_000447295.1,KE650771.1,2,nif,WP_026722728.1,4795546.0,4795746.0,-1.0
KE650771.1_4027,GB_GCA_000447295.1,KE650771.1,2,nif,WP_026722729.1,4795820.0,4796296.0,-1.0
KE650771.1_4031,GB_GCA_000447295.1,KE650771.1,2,nif,WP_071780325.1,4799755.0,4800081.0,-1.0
KE650771.1_4033,GB_GCA_000447295.1,KE650771.1,2,nif,WP_026722734.1,4802144.0,4803562.0,1.0
KE650771.1_4034,GB_GCA_000447295.1,KE650771.1,2,nif,WP_026722735.1,4803796.0,4804053.0,1.0
KE650771.1_4035,GB_GCA_000447295.1,KE650771.1,2,nif,WP_026722736.1,4804028.0,4805608.0,1.0
KE650771.1_4036,GB_GCA_000447295.1,KE650771.1,2,nif,WP_035121257.1,4805837.0,4806331.0,-1.0
KE650771.1_4037,GB_GCA_000447295.1,KE650771.1,2,nif,K07499,4806409.0,4806909.0,-1.0
KE650771.1_4038,GB_GCA_000447295.1,KE650771.1,2,nif,WP_231401024.1,4807184.0,4809367.0,1.0
KE650771.1_4039,GB_GCA_000447295.1,KE650771.1,2,nif,WP_026722740.1,4809489.0,4810370.0,-1.0
KE650771.1_4040,GB_GCA_000447295.1,KE650771.1,2,nif,WP_026722741.1,4810504.0,4810887.0,-1.0
KE650771.1_4043,GB_GCA_000447295.1,KE650771.1,2,nif,K13819,4813912.0,4814832.0,-1.0
HG425166.1_1261,GB_GCA_000499765.1,HG425166.1,2,nif,mtnA,1266228.0,1267157.0,-1.0
HG425166.1_1265,GB_GCA_000499765.1,HG425166.1,2,nif,UGTPg100,1270233.0,1270724.0,-1.0
HG425166.1_1258,GB_GCA_000499765.1,HG425166.1,2,nif,DAM,1263082.0,1264020.0,-1.0
HG425166.1_1257,GB_GCA_000499765.1,HG425166.1,2,nif,drrA,1261940.0,1262881.0,-1.0
HG425166.1_1262,GB_GCA_000499765.1,HG425166.1,2,nif,nifB,1267277.0,1268128.0,-1.0
HG425166.1_1259,GB_GCA_000499765.1,HG425166.1,2,nif,DPHB_METTH,1264121.0,1264906.0,-1.0
HG425166.1_1260,GB_GCA_000499765.1,HG425166.1,2,nif,TRM5B_PYRAB,1265108.0,1266139.0,1.0
HG425166.1_1264,GB_GCA_000499765.1,HG425166.1,2,nif,Y800_METJA,1268979.0,1270229.0,-1.0
HG425166.1_1266,GB_GCA_000499765.1,HG425166.1,2,nif,Y405_METJA,1270721.0,1271098.0,-1.0
HG425166.1_1259,GB_GCA_000499765.1,HG425166.1,2,nif,dph5,1264121.0,1264906.0,-1.0
HG425166.1_1260,GB_GCA_000499765.1,HG425166.1,2,nif,TRMT5,1265108.0,1266139.0,1.0
HG425166.1_1263,GB_GCA_000499765.1,HG425166.1,2,nif,WP_023992417.1,1268370.0,1268963.0,-1.0
HG425166.1_1264,GB_GCA_000499765.1,HG425166.1,2,nif,WP_023992418.1,1268979.0,1270229.0,-1.0
HG425166.1_1266,GB_GCA_000499765.1,HG425166.1,2,nif,WP_023992420.1,1270721.0,1271098.0,-1.0
HG425166.1_118,GB_GCA_000499765.1,HG425166.1,6,nif,wtpB,122376.0,123167.0,-1.0
HG425166.1_129,GB_GCA_000499765.1,HG425166.1,6,nif,vnfH,134248.0,135078.0,-1.0
HG425166.1_127,GB_GCA_000499765.1,HG425166.1,6,nif,nifI2,133522.0,133890.0,-1.0
HG425166.1_125,GB_GCA_000499765.1,HG425166.1,6,nif,nifK,130550.0,131938.0,-1.0
HG425166.1_123,GB_GCA_000499765.1,HG425166.1,6,nif,nifN,127509.0,128936.0,-1.0
HG425166.1_120,GB_GCA_000499765.1,HG425166.1,6,nif,dmsA,124807.0,126762.0,-1.0
HG425166.1_124,GB_GCA_000499765.1,HG425166.1,6,nif,nifE,128929.0,130377.0,-1.0
HG425166.1_126,GB_GCA_000499765.1,HG425166.1,6,nif,nifD,131935.0,133413.0,-1.0
HG425166.1_119,GB_GCA_000499765.1,HG425166.1,6,nif,WTPA_METJA,123316.0,124371.0,-1.0
HG425166.1_128,GB_GCA_000499765.1,HG425166.1,6,nif,GLNB1_METIV,133899.0,134216.0,-1.0
HG425166.1_119,GB_GCA_000499765.1,HG425166.1,6,nif,wtpA,123316.0,124371.0,-1.0
HG425166.1_121,GB_GCA_000499765.1,HG425166.1,6,nif,WP_023991278.1,126911.0,127099.0,-1.0
HG425166.1_122,GB_GCA_000499765.1,HG425166.1,6,nif,WP_023991279.1,127188.0,127508.0,-1.0
HG425166.1_128,GB_GCA_000499765.1,HG425166.1,6,nif,nifI1,133899.0,134216.0,-1.0
