GenomeID,contig,operon,cluster,Nitrogenase Set,Location_start,Location_end,Orientation,pos_num,GTDB Taxonomy,ncbi_country,Isolation Source,NCBI Taxonomy,ncbi_taxonomy_unfiltered,Organism,Regulon,Operon,Group No
GB_GCA_000681355.2,JJNX02000079.1,1,nif,nifB,7077,8066,-1,[13],d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__SCADC1-2-3;s__SCADC1-2-3 sp000681355,Canada: Northern Alberta,3 cells amplified by MDA; sorted single cells from oil sands tailings pond,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium SCADC1_2_3,SCADC1-2-3 sp000681355,,,
GB_GCA_000685825.1,JMKQ01000006.1,3,nif,"nifN, nifE, nifK, nifD, nifH, nifB",1960061,1976342,-1,"[1879, 1880, 1881, 1882, 1883, 1898]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylosinus;s__Methylosinus sp000685825,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae;g__Methylocystis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae;g__Methylocystis;x__unclassified Methylocystis;s__Methylocystis sp. LW5,Methylosinus sp000685825,,,
GB_GCA_000685825.1,JMKQ01000006.1,5,nif,nifB,2281850,2282890,1,[2198],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylosinus;s__Methylosinus sp000685825,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae;g__Methylocystis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae;g__Methylocystis;x__unclassified Methylocystis;s__Methylocystis sp. LW5,Methylosinus sp000685825,,,
GB_GCA_000702245.1,JNKY01000010.1,1,nif,"anfO, nifE, nifN, nifB, nifH",147198,159447,1,"[116, 124, 125, 126, 127]",d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000702245,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;x__unclassified Lachnospiraceae;s__Lachnospiraceae bacterium C6A11,Eubacterium_Q sp000702245,,,
GB_GCA_000733415.1,KL662191.1,2,nif,nifB,5865775,5866764,1,[4994],d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Elainella;s__Elainella sp000733415,none,none,d__Bacteria;p__Cyanobacteriota;c__;o__;f__;g__;s__,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;x__unclassified Cyanobacteriota;s__[Leptolyngbya] sp. JSC-1,Elainella sp000733415,,,
GB_GCA_000733415.1,KL662192.1,1,nif,"nifB, nifH, nifD, nifK, nifE, nifN",62355,74450,1,"[68, 73, 74, 75, 77, 78]",d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Elainella;s__Elainella sp000733415,none,none,d__Bacteria;p__Cyanobacteriota;c__;o__;f__;g__;s__,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;x__unclassified Cyanobacteriota;s__[Leptolyngbya] sp. JSC-1,Elainella sp000733415,,,
GB_GCA_000739515.1,DF820458.1,1,nif,"nifB, nifN, nifE, nifK, nifD, nifH",600985,610228,-1,"[510, 511, 512, 513, 514, 517]",d__Bacteria;p__Moduliflexota;c__Moduliflexia;o__Moduliflexales;f__Moduliflexaceae;g__Moduliflexus;s__Moduliflexus flocculans,none,population genome bin extracted from metagenomes of a methanogenic wastewater treatment sludge,d__Bacteria;p__Candidatus Moduliflexota;c__Candidatus Moduliflexia;o__Candidatus Moduliflexales;f__Candidatus Moduliflexaceae;g__Candidatus Moduliflexus;s__Candidatus Moduliflexus flocculans,d__Bacteria;p__Candidatus Moduliflexota;c__Candidatus Moduliflexia;o__Candidatus Moduliflexales;f__Candidatus Moduliflexaceae;g__Candidatus Moduliflexus;s__Candidatus Moduliflexus flocculans,Moduliflexus flocculans,,,
GB_GCA_000747625.2,JQDQ01000073.1,1,nif,"nifH, nifD, nifK, nifE, nifN, nifB",10801,19479,1,"[12, 15, 16, 17, 18, 19]",d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;s__Smithella sp000747625,Canada: Northern Alberta,mature fine tailings from oil sands tailings pond grown in anaerobic alkane degrading enrichment culture,d__Bacteria;p__Thermodesulfobacteriota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;x__unclassified Smithella;s__Smithella sp. SCADC,Smithella sp000747625,,,
GB_GCA_000747665.1,BBKT01000028.1,1,nif,"nifN, nifE, nifK, nifD, nifH",1064,8701,-1,"[3, 4, 8, 9, 10]",d__Bacteria;p__Bacillota;c__Thermoanaerobacteria;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,Thermoanaerobacterium saccharolyticum,,,
GB_GCA_000747665.1,BBKT01000028.1,2,nif,nifB,9260,10081,1,[11],d__Bacteria;p__Bacillota;c__Thermoanaerobacteria;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,Thermoanaerobacterium saccharolyticum,,,
GB_GCA_000769715.1,JROS01000008.1,1,nif,"nifB, nifN, nifE, nifB, nifK, nifD, nifH",48695,61735,-1,"[41, 42, 43, 48, 49, 50, 53]",d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfoprunum;s__Desulfoprunum sp000769715,Canada: Alberta,obtained by stable isotope probing of toluene degrading sulfate-reducing culture enriched from oil sands tailings of Alberta; Canada,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;x__unclassified Desulfobulbus;s__Desulfobulbus sp. Tol-SR,Desulfoprunum sp000769715,,,
GB_GCA_000769715.1,JROS01000017.1,1,nif,nifB,64566,65678,1,[56],d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfoprunum;s__Desulfoprunum sp000769715,Canada: Alberta,obtained by stable isotope probing of toluene degrading sulfate-reducing culture enriched from oil sands tailings of Alberta; Canada,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;x__unclassified Desulfobulbus;s__Desulfobulbus sp. Tol-SR,Desulfoprunum sp000769715,,,
GB_GCA_000770645.1,JQID01000095.1,1,nif,"nifB, nifN, nifE, nifK, nifD, nifH",2431,10813,-1,"[4, 7, 8, 9, 10, 11]",d__Bacteria;p__Bacillota;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus sp000770645,Canada: Alberta,obtained by stable isotope probing of toluene-degrading methanogenic culture enriched from oil sands tailing of Alberta; Canada,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;x__unclassified Desulfosporosinus;s__Desulfosporosinus sp. Tol-M,Desulfosporosinus sp000770645,,,
GB_GCA_000802095.1,JUEB01000015.1,1,nif,"nifH, nifD, nifK, nifE, nifN, nifB, anfO",18509,27828,1,"[21, 24, 25, 26, 27, 28, 30]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__BRHc4a;s__BRHc4a sp000802095,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BICA1-7,BRHc4a sp000802095,,,
GB_GCA_000802095.1,JUEB01000026.1,4,nif,nifB,698134,699114,-1,[680],d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__BRHc4a;s__BRHc4a sp000802095,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BICA1-7,BRHc4a sp000802095,,,
GB_GCA_000824785.1,CCNB01000012.1,1,nif,nifB,22950,24431,1,[26],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Mesorhizobium plurifarium,,,
GB_GCA_000824785.1,CCNB01000015.1,1,nif,"nifN, nifE, nifK, nifD, nifH",39664,46773,-1,"[32, 33, 34, 35, 36]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium plurifarium,Mesorhizobium plurifarium,,,
GB_GCA_000824805.1,CCNA01000013.1,1,nif,"nifH, nifD, nifK, nifE, nifN",19097,26208,1,"[18, 19, 20, 21, 22]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824805,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. SOD10,Mesorhizobium sp000824805,,,
GB_GCA_000824805.1,CCNA01000027.1,1,nif,nifB,21951,23432,1,[22],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824805,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. SOD10,Mesorhizobium sp000824805,,,
GB_GCA_000824825.2,LM655202.1,1,nif,nifB,266930,268411,-1,[212],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824825,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3324,Mesorhizobium sp000824825,,,
GB_GCA_000824825.2,LM655202.1,2,nif,"nifH, nifD, nifK, nifE, nifN",309285,316397,1,"[252, 253, 254, 255, 256]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824825,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3324,Mesorhizobium sp000824825,,,
GB_GCA_000824845.1,CCNC01000094.1,1,nif,nifB,133455,134450,1,[143],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824845,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3359,Mesorhizobium sp000824845,,,
GB_GCA_000824845.1,CCNC01000179.1,1,nif,"nifN, nifE, nifK, nifD, nifH",51524,58636,-1,"[50, 51, 52, 53, 54]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824845,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3359,Mesorhizobium sp000824845,,,
GB_GCA_000824845.1,CCNC01000179.1,2,nif,nifB,98502,99983,1,[97],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp000824845,Senegal,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;x__unclassified Mesorhizobium;s__Mesorhizobium sp. ORS 3359,Mesorhizobium sp000824845,,,
GB_GCA_000828085.3,JXCA02000002.1,2,nif,"nifB, nifH, nifD, nifK",479833,489376,1,"[417, 422, 423, 424]",d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Brasilonema;s__Brasilonema tolypothrichoides_A,India,environmental,d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Scytonemataceae;g__Scytonema;s__Scytonema tolypothrichoides,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Scytonemataceae;g__Scytonema;s__Scytonema tolypothrichoides;x__Scytonema tolypothrichoides VB-61278,Brasilonema tolypothrichoides_A,,,
GB_GCA_000828835.1,AP014633.1,1,nif,nifB,3768269,3769774,-1,[3099],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__Thioploca;s__Thioploca ingrica,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,Thioploca ingrica,,,
GB_GCA_000828835.1,AP014633.1,4,nif,"nifH, nifD, nifK, nifE, nifN",2169081,2178532,1,"[1781, 1782, 1783, 1788, 1789]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__Thioploca;s__Thioploca ingrica,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thioploca;s__Thioploca ingrica,Thioploca ingrica,,,
GB_GCA_000828975.1,AP014683.1,2,nif,"nifB, nifN, nifE, nifK, nifD, nifH",1478064,1495135,-1,"[1361, 1375, 1376, 1377, 1378, 1379]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__GJ-E10;s__GJ-E10 sp000828975,none,fresh water sediment,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;x__unclassified Burkholderiales;s__Burkholderiales bacterium GJ-E10,GJ-E10 sp000828975,,,
GB_GCA_000830175.1,JQIS01000059.1,1,nif,nifB,8556,10022,1,[8],d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__FS08-3;s__FS08-3 sp000830175,Italy: Frasassi,sulfidic fissure spring - flowing,d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,d__Bacteria;x__Pseudomonadati;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;x__unclassified Sulfurovum;s__Sulfurovum sp. FS08-3,FS08-3 sp000830175,,,
GB_GCA_000830175.1,JQIS01000066.1,1,nif,"nifK, nifD, nifH, nifN, nifE",3749,22163,-1,"[20, 21, 23, 6, 8]",d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__FS08-3;s__FS08-3 sp000830175,Italy: Frasassi,sulfidic fissure spring - flowing,d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,d__Bacteria;x__Pseudomonadati;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;x__unclassified Sulfurovum;s__Sulfurovum sp. FS08-3,FS08-3 sp000830175,,,
GB_GCA_000830255.1,JQIT01000005.1,2,nif,"nifB, nifH, nifD, nifK",247371,259515,1,"[254, 265, 267, 268]",d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__PC08-66;s__PC08-66 sp000830255,Italy: Frasassi,Pozzo dei Cristalli sulfidic cave stream,d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;s__,d__Bacteria;x__Pseudomonadati;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;x__unclassified Sulfuricurvum;s__Sulfuricurvum sp. PC08-66,PC08-66 sp000830255,,,
GB_GCA_000940995.1,CP005974.1,6,nif,nifB,1481007,1481996,1,[1347],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola;x__Photobacterium gaetbulicola Gung47,Photobacterium gaetbulicola,,,
GB_GCA_000961575.1,LADP01000032.1,1,nif,"nifH, nifD, nifK, nifE, nifN, nifB, anfO",42734,52771,1,"[43, 46, 47, 48, 49, 50, 52]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfallaceae;g__BRH-c8a;s__BRH-c8a sp000961575,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BRH_c8a,BRH-c8a sp000961575,,,
GB_GCA_000961585.1,LADN01000053.1,1,nif,"anfO, nifB, nifN, nifE, nifK, nifD, nifH",41249,50353,-1,"[41, 42, 43, 44, 45, 46, 49]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__BRHc4a;s__BRHc4a sp000961585,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BRH_c4a,BRHc4a sp000961585,,,
GB_GCA_000961595.1,LADO01000055.1,1,nif,"nifH, nifD, nifK, nifE, nifN, nifB, anfO",77862,87658,1,"[78, 81, 82, 83, 84, 85, 87]",d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfocucumaceae;g__Desulfocucumis;s__Desulfocucumis sp000961595,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;x__unclassified Peptococcaceae;s__Peptococcaceae bacterium BRH_c4b,Desulfocucumis sp000961595,,,
GB_GCA_000961655.1,LADR01000085.1,1,nif,"nifB, nifN, nifE, nifK, nifD, nifH",1521,10521,-1,"[4, 5, 6, 7, 8, 11]",d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatitalea;s__Desulfatitalea sp000961655,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatitalea;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatitalea;x__unclassified Desulfatitalea;s__Desulfatitalea sp. BRH_c12,Desulfatitalea sp000961655,,,
GB_GCA_000961725.1,LADS01000004.1,1,nif,"nifH, nifD, nifK, nifB, nifE, nifN, nifB",84368,96417,1,"[67, 70, 71, 72, 77, 78, 79]",d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus_A;s__Desulforhopalus_A sp000961725,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;x__unclassified Desulfobulbaceae;s__Desulfobulbaceae bacterium BRH_c16a,Desulforhopalus_A sp000961725,,,
GB_GCA_000961725.1,LADS01000057.1,1,nif,nifB,89313,90428,-1,[80],d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus_A;s__Desulforhopalus_A sp000961725,Switzerland: Mt Terri URL; St-Ursanne,Opalinus Clay rock porewater BRC-3 borehole,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;x__unclassified Desulfobulbaceae;s__Desulfobulbaceae bacterium BRH_c16a,Desulforhopalus_A sp000961725,,,
